z_form,pdf
10.281214992250352,0.021268874644518092
10.320562299974034,0.021095909347149163
10.359909607697716,0.020924913290734058
10.3992569154214,0.02075585021222215
10.438604223145083,0.020588685361588647
10.477951530868765,0.020423385436480784
10.517298838592449,0.020259918518410268
10.556646146316131,0.020098254010518825
10.595993454039814,0.01993836257693887
10.635340761763496,0.01978021608376762
10.67468806948718,0.019623787541668235
10.714035377210863,0.019469051050107995
10.753382684934545,0.019315981743239747
10.792729992658227,0.01916455573742938
10.832077300381911,0.0190147500804289
10.871424608105594,0.018866542702191465
10.910771915829276,0.018719912367321883
10.950119223552958,0.018574838629153538
10.989466531276642,0.018431301785439943
11.028813839000325,0.018289282835646972
11.068161146724007,0.018148763439829445
11.10750845444769,0.018009725879074064
11.146855762171374,0.01787215301748834
11.186203069895056,0.0177360282657139
11.225550377618738,0.017601335545940736
11.26489768534242,0.01746805925839757
11.304244993066105,0.017336184249292282
11.343592300789787,0.017205695780175116
11.38293960851347,0.017076579498696263
11.422286916237152,0.01694882141072872
11.461634223960836,0.01682240785382618
11.500981531684518,0.016697325471985283
11.5403288394082,0.016573561191680658
11.579676147131883,0.01645110219914102
11.619023454855567,0.01632993591883378
11.65837076257925,0.016210049993125555
11.697718070302932,0.01609143226308547
11.737065378026614,0.015974070750398302
11.776412685750298,0.015857953640353945
11.81575999347398,0.01574306926588005
11.855107301197663,0.01562940609258442
11.894454608921345,0.015516952704773981
11.933801916645029,0.015405697792417256
11.973149224368711,0.015295630139017356
12.012496532092394,0.01518673861036289
12.051843839816076,0.015079012144124387
12.09119114753976,0.014972439740264168
12.130538455263443,0.01486701045222799
12.169885762987125,0.014762713378887102
12.209233070710807,0.014659537657200008
12.248580378434491,0.014557472455563361
12.287927686158174,0.014456506967822233
12.327274993881856,0.01435663040791035
12.366622301605538,0.014257832005091377
12.405969609329222,0.014160100999773164
12.445316917052905,0.014063426639867059
12.484664224776587,0.013967798177665367
12.52401153250027,0.013873204867210349
12.563358840223954,0.013779635962129003
12.602706147947636,0.01368708071390841
12.642053455671318,0.013595528370586932
12.681400763395,0.01350496817583756
12.720748071118685,0.013415389368419935
12.760095378842367,0.013326781181978605
12.79944268656605,0.013239132845165395
12.838789994289732,0.013152433582064815
12.878137302013416,0.013066672612901694
12.917484609737098,0.012981839155011223
12.95683191746078,0.01289792242405202
12.996179225184465,0.012814911635443642
13.035526532908147,0.012732796006010523
13.07487384063183,0.012651564755815
13.114221148355512,0.012571207110162746
13.153568456079196,0.012491712301764537
13.192915763802878,0.01241306957303891
13.23226307152656,0.012335268178540897
13.271610379250243,0.01225829738750266
13.310957686973927,0.012182146486472343
13.35030499469761,0.012106804782038258
13.389652302421291,0.012032261603625792
13.428999610144974,0.011958506306355346
13.468346917868658,0.011885528273949885
13.50769422559234,0.011813316921681385
13.547041533316023,0.011741861699345974
13.586388841039705,0.011671152094258017
13.625736148763389,0.011601177634254
13.665083456487071,0.011531927890697534
13.704430764210754,0.011463392481477238
13.743778071934436,0.011395561073989828
13.78312537965812,0.011328423388101097
13.822472687381802,0.01126196919907805
13.861819995105485,0.011196188340485696
13.901167302829167,0.011131070707042678
13.940514610552851,0.011066606257430089
13.979861918276534,0.011002785017048449
14.019209226000216,0.010939597080717872
14.058556533723898,0.010877032615317302
14.097903841447582,0.01081508186235859
14.137251149171265,0.010753735140491827
14.176598456894947,0.010692982847938464
14.21594576461863,0.01063281546484941
14.255293072342313,0.010573223555585149
14.294640380065996,0.010514197770915657
14.333987687789678,0.010455728850137817
14.37333499551336,0.010397807623108605
14.412682303237045,0.010340425012192372
